resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_compute_region_network_firewall_policy_with_rules,predefined_rules.target_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:719,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.target_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:719,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.target_service_accounts,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:751,
google_compute_region_network_firewall_policy_with_rules,predefined_rules.target_service_accounts,NestedBlock,schema.TypeList,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:751,
google_compute_region_network_firewall_policy_with_rules,rule,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:174,
google_compute_region_network_firewall_policy_with_rules,rule.match,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:186,
google_compute_region_network_firewall_policy_with_rules,rule.match,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:186,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:224,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:224,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:224,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:233,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:233,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:233,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:242,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:242,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:242,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:257,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:257,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:257,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:268,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:268,
google_compute_region_network_firewall_policy_with_rules,rule.match.dest_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:268,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:193,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:193,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:193,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:208,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:208,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:208,
google_compute_region_network_firewall_policy_with_rules,rule.match.layer4_config.ports,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:208,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:277,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:277,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_address_groups,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:277,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:286,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:286,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_fqdns,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:286,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:295,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:295,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_ip_ranges,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:295,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_networks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:310,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_networks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:310,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_networks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:310,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:318,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:318,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_region_codes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:318,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:329,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:329,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:329,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:355,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:355,
google_compute_region_network_firewall_policy_with_rules,rule.match.src_threat_intelligences,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:355,
google_compute_region_network_firewall_policy_with_rules,rule.target_secure_tag,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,compute,false,google-beta/services/compute/resource_compute_region_network_firewall_policy_with_rules.go:414,
