resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_dataproc_cluster,cluster_config.master_config.accelerators.accelerator_count,schema.TypeInt,true,false,false,Required,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1826
google_dataproc_cluster,cluster_config.master_config.accelerators.accelerator_type,schema.TypeString,true,false,false,Required,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1819
google_dataproc_cluster,cluster_config.master_config.disk_config,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:880
google_dataproc_cluster,cluster_config.master_config.disk_config.boot_disk_size_gb,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:904
google_dataproc_cluster,cluster_config.master_config.disk_config.boot_disk_type,schema.TypeString,false,true,false,Optional,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:914
google_dataproc_cluster,cluster_config.master_config.disk_config.local_ssd_interface,schema.TypeString,false,true,false,Optional,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:923
google_dataproc_cluster,cluster_config.master_config.disk_config.num_local_ssds,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:895
google_dataproc_cluster,cluster_config.master_config.image_uri,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:839
google_dataproc_cluster,cluster_config.master_config.instance_names,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:947
google_dataproc_cluster,cluster_config.master_config.machine_type,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:853
google_dataproc_cluster,cluster_config.master_config.min_cpu_platform,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:867
google_dataproc_cluster,cluster_config.master_config.num_instances,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:825
google_dataproc_cluster,cluster_config.metastore_config,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1557
google_dataproc_cluster,cluster_config.metastore_config.dataproc_metastore_service,schema.TypeString,true,false,false,Required,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1565
google_dataproc_cluster,cluster_config.preemptible_worker_config,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1119
google_dataproc_cluster,cluster_config.preemptible_worker_config.disk_config,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1158
google_dataproc_cluster,cluster_config.preemptible_worker_config.disk_config.boot_disk_size_gb,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1181
google_dataproc_cluster,cluster_config.preemptible_worker_config.disk_config.boot_disk_type,schema.TypeString,false,true,false,Optional,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1191
google_dataproc_cluster,cluster_config.preemptible_worker_config.disk_config.local_ssd_interface,schema.TypeString,false,true,false,Optional,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1200
google_dataproc_cluster,cluster_config.preemptible_worker_config.disk_config.num_local_ssds,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/dataproc/resource_dataproc_cluster.go:1172
google_dataproc_cluster,cluster_config.preemptible_worker_config.instance_flexibility_policy,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1217
google_dataproc_cluster,cluster_config.preemptible_worker_config.instance_flexibility_policy.instance_selection_list,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1231
google_dataproc_cluster,cluster_config.preemptible_worker_config.instance_flexibility_policy.instance_selection_list.machine_types,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/dataproc/resource_dataproc_cluster.go:1243
