resource,provenance,product,is_iam,schema_callee,file_path:line
google_compute_shared_vpc_service_project,Handwritten,compute,false,compute.ResourceComputeSharedVpcServiceProject,google-beta/provider/provider_mmv1_resources.go:1744
google_compute_target_pool,Handwritten,compute,false,compute.ResourceComputeTargetPool,google-beta/provider/provider_mmv1_resources.go:1745
google_container_cluster,Handwritten,container,false,container.ResourceContainerCluster,google-beta/provider/provider_mmv1_resources.go:1746
google_container_node_pool,Handwritten,container,false,container.ResourceContainerNodePool,google-beta/provider/provider_mmv1_resources.go:1747
google_container_registry,Handwritten,containeranalysis,false,containeranalysis.ResourceContainerRegistry,google-beta/provider/provider_mmv1_resources.go:1748
google_dataflow_job,Handwritten,dataflow,false,dataflow.ResourceDataflowJob,google-beta/provider/provider_mmv1_resources.go:1749
google_dataflow_flex_template_job,Handwritten,dataflow,false,dataflow.ResourceDataflowFlexTemplateJob,google-beta/provider/provider_mmv1_resources.go:1750
google_dataproc_cluster,Handwritten,dataproc,false,dataproc.ResourceDataprocCluster,google-beta/provider/provider_mmv1_resources.go:1751
google_dataproc_job,Handwritten,dataproc,false,dataproc.ResourceDataprocJob,google-beta/provider/provider_mmv1_resources.go:1752
google_dns_record_set,Handwritten,dns,false,dns.ResourceDnsRecordSet,google-beta/provider/provider_mmv1_resources.go:1753
google_endpoints_service,Handwritten,servicemanagement,false,servicemanagement.ResourceEndpointsService,google-beta/provider/provider_mmv1_resources.go:1754
google_folder,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleFolder,google-beta/provider/provider_mmv1_resources.go:1755
google_folder_organization_policy,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleFolderOrganizationPolicy,google-beta/provider/provider_mmv1_resources.go:1756
google_folder_service_identity,Handwritten,resourcemanager,false,resourcemanager.ResourceFolderServiceIdentity,google-beta/provider/provider_mmv1_resources.go:1757
google_logging_billing_account_sink,Handwritten,logging,false,logging.ResourceLoggingBillingAccountSink,google-beta/provider/provider_mmv1_resources.go:1758
google_logging_billing_account_exclusion,Handwritten,logging,false,logging.ResourceLoggingExclusion,google-beta/provider/provider_mmv1_resources.go:1759
google_logging_billing_account_bucket_config,Handwritten,logging,false,logging.ResourceLoggingBillingAccountBucketConfig,google-beta/provider/provider_mmv1_resources.go:1760
google_logging_organization_sink,Handwritten,logging,false,logging.ResourceLoggingOrganizationSink,google-beta/provider/provider_mmv1_resources.go:1761
google_logging_organization_exclusion,Handwritten,logging,false,logging.ResourceLoggingExclusion,google-beta/provider/provider_mmv1_resources.go:1762
google_logging_organization_bucket_config,Handwritten,logging,false,logging.ResourceLoggingOrganizationBucketConfig,google-beta/provider/provider_mmv1_resources.go:1763
google_logging_folder_sink,Handwritten,logging,false,logging.ResourceLoggingFolderSink,google-beta/provider/provider_mmv1_resources.go:1764
google_logging_folder_exclusion,Handwritten,logging,false,logging.ResourceLoggingExclusion,google-beta/provider/provider_mmv1_resources.go:1765
google_logging_folder_bucket_config,Handwritten,logging,false,logging.ResourceLoggingFolderBucketConfig,google-beta/provider/provider_mmv1_resources.go:1766
google_logging_project_sink,Handwritten,logging,false,logging.ResourceLoggingProjectSink,google-beta/provider/provider_mmv1_resources.go:1767
google_logging_project_exclusion,Handwritten,logging,false,logging.ResourceLoggingExclusion,google-beta/provider/provider_mmv1_resources.go:1768
google_logging_project_bucket_config,Handwritten,logging,false,logging.ResourceLoggingProjectBucketConfig,google-beta/provider/provider_mmv1_resources.go:1769
google_monitoring_dashboard,Handwritten,monitoring,false,monitoring.ResourceMonitoringDashboard,google-beta/provider/provider_mmv1_resources.go:1770
google_os_config_os_policy_assignment,Handwritten,osconfig,false,osconfig.ResourceOSConfigOSPolicyAssignment,google-beta/provider/provider_mmv1_resources.go:1771
google_project_service_identity,Handwritten,resourcemanager,false,resourcemanager.ResourceProjectServiceIdentity,google-beta/provider/provider_mmv1_resources.go:1772
google_service_networking_connection,Handwritten,servicenetworking,false,servicenetworking.ResourceServiceNetworkingConnection,google-beta/provider/provider_mmv1_resources.go:1773
google_sql_database_instance,Handwritten,sql,false,sql.ResourceSqlDatabaseInstance,google-beta/provider/provider_mmv1_resources.go:1774
google_sql_ssl_cert,Handwritten,sql,false,sql.ResourceSqlSslCert,google-beta/provider/provider_mmv1_resources.go:1775
google_sql_user,Handwritten,sql,false,sql.ResourceSqlUser,google-beta/provider/provider_mmv1_resources.go:1776
google_organization_iam_custom_role,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleOrganizationIamCustomRole,google-beta/provider/provider_mmv1_resources.go:1777
google_organization_policy,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleOrganizationPolicy,google-beta/provider/provider_mmv1_resources.go:1778
google_project,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProject,google-beta/provider/provider_mmv1_resources.go:1779
google_project_default_service_accounts,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProjectDefaultServiceAccounts,google-beta/provider/provider_mmv1_resources.go:1780
google_project_service,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProjectService,google-beta/provider/provider_mmv1_resources.go:1781
google_project_iam_custom_role,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProjectIamCustomRole,google-beta/provider/provider_mmv1_resources.go:1782
google_project_iam_member_remove,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProjectIamMemberRemove,google-beta/provider/provider_mmv1_resources.go:1783
google_project_organization_policy,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleProjectOrganizationPolicy,google-beta/provider/provider_mmv1_resources.go:1784
google_project_usage_export_bucket,Handwritten,compute,false,compute.ResourceProjectUsageBucket,google-beta/provider/provider_mmv1_resources.go:1785
google_runtimeconfig_config,Handwritten,runtimeconfig,false,runtimeconfig.ResourceRuntimeconfigConfig,google-beta/provider/provider_mmv1_resources.go:1786
google_runtimeconfig_variable,Handwritten,runtimeconfig,false,runtimeconfig.ResourceRuntimeconfigVariable,google-beta/provider/provider_mmv1_resources.go:1787
google_service_account,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleServiceAccount,google-beta/provider/provider_mmv1_resources.go:1788
google_service_account_key,Handwritten,resourcemanager,false,resourcemanager.ResourceGoogleServiceAccountKey,google-beta/provider/provider_mmv1_resources.go:1789
google_service_networking_peered_dns_domain,Handwritten,servicenetworking,false,servicenetworking.ResourceGoogleServiceNetworkingPeeredDNSDomain,google-beta/provider/provider_mmv1_resources.go:1790
google_site_verification_owner,Handwritten,siteverification,false,siteverification.ResourceSiteVerificationOwner,google-beta/provider/provider_mmv1_resources.go:1791
google_storage_bucket,Handwritten,storage,false,storage.ResourceStorageBucket,google-beta/provider/provider_mmv1_resources.go:1792
google_storage_bucket_acl,Handwritten,storage,false,storage.ResourceStorageBucketAcl,google-beta/provider/provider_mmv1_resources.go:1793
google_storage_bucket_object,Handwritten,storage,false,storage.ResourceStorageBucketObject,google-beta/provider/provider_mmv1_resources.go:1794
google_storage_object_acl,Handwritten,storage,false,storage.ResourceStorageObjectAcl,google-beta/provider/provider_mmv1_resources.go:1795
google_storage_default_object_acl,Handwritten,storage,false,storage.ResourceStorageDefaultObjectAcl,google-beta/provider/provider_mmv1_resources.go:1796
google_storage_transfer_job,Handwritten,storagetransfer,false,storagetransfer.ResourceStorageTransferJob,google-beta/provider/provider_mmv1_resources.go:1797
google_tags_location_tag_binding,Handwritten,tags,false,tags.ResourceTagsLocationTagBinding,google-beta/provider/provider_mmv1_resources.go:1798
google_bigtable_instance_iam_binding,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1804
google_bigtable_instance_iam_member,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1805
google_bigtable_instance_iam_policy,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1806
google_bigtable_table_iam_binding,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1807
google_bigtable_table_iam_member,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1808
google_bigtable_table_iam_policy,HandwrittenIAM,bigtable,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1809
google_bigquery_dataset_iam_binding,HandwrittenIAM,bigquery,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1810
google_bigquery_dataset_iam_member,HandwrittenIAM,bigquery,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1811
google_bigquery_dataset_iam_policy,HandwrittenIAM,bigquery,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1812
google_billing_account_iam_binding,HandwrittenIAM,billing,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1813
google_billing_account_iam_member,HandwrittenIAM,billing,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1814
google_billing_account_iam_policy,HandwrittenIAM,billing,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1815
google_dataproc_cluster_iam_binding,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1816
google_dataproc_cluster_iam_member,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1817
google_dataproc_cluster_iam_policy,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1818
google_dataproc_job_iam_binding,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1819
google_dataproc_job_iam_member,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1820
google_dataproc_job_iam_policy,HandwrittenIAM,dataproc,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1821
google_folder_iam_binding,HandwrittenIAM,resourcemanager,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1822
google_folder_iam_member,HandwrittenIAM,resourcemanager,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1823
google_folder_iam_policy,HandwrittenIAM,resourcemanager,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1824
google_folder_iam_audit_config,HandwrittenIAM,resourcemanager,true,tpgiamresource.ResourceIamAuditConfig,google-beta/provider/provider_mmv1_resources.go:1825
google_healthcare_dataset_iam_binding,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1826
google_healthcare_dataset_iam_member,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1827
google_healthcare_dataset_iam_policy,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1828
google_healthcare_dicom_store_iam_binding,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1829
google_healthcare_dicom_store_iam_member,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1830
google_healthcare_dicom_store_iam_policy,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1831
google_healthcare_fhir_store_iam_binding,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1832
google_healthcare_fhir_store_iam_member,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1833
google_healthcare_fhir_store_iam_policy,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1834
google_healthcare_hl7_v2_store_iam_binding,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1835
google_healthcare_hl7_v2_store_iam_member,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1836
google_healthcare_hl7_v2_store_iam_policy,HandwrittenIAM,healthcare,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1837
google_kms_key_ring_iam_binding,HandwrittenIAM,kms,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1838
google_kms_key_ring_iam_member,HandwrittenIAM,kms,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1839
google_kms_key_ring_iam_policy,HandwrittenIAM,kms,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1840
